"","File Name","Time (s) @ BFC","Back Knee Flexion @ BFC","Back Knee Extension Velocity @ BFC","COM (X) @ BFC","COM (Z) @ BFC","COM Velocity (X) @ BFC","COM Velocity (Z) @ BFC","Pelvis Rotation (Y) @ BFC","Trunk Rotation (Y) @ BFC","Trunk Flexion @ BFC","Shoulder Abduction @ BFC","Shoulder H Abduction @ BFC","Elbow Flexion @ BFC","Time (s) @ FFC","Stride Length (X) @ FFC","Stride Angle @ FFC","Back Knee Extension Velocity @ FFC","Front Knee Flexion @ FFC","Pelvis Rotation (Y) @ FFC","Trunk Rotation (Y) @ FFC","Trunk Flexion @ FFC","Shoulder Abduction @ FFC","Shoulder H Abduction @ FFC","Elbow Flexion @ FFC","COM (X) @ FFC","COM (Z) @ FFC","COM Velocity (X) @ FFC","COM Velocity (Z) @ FFC","Time (s) @ MAW","Front Knee Flexion @ MAW","Pelvis Rotation (Y) @ MAW","Trunk Rotation (Y) @ MAW","Shoulder Abduction @ MAW","Shoulder H Abduction @ MAW","Elbow Flexion @ MAW","Time (s) @ BR","Height @ BR","Front Knee Flexion @ BR","Front Knee Extension Velocity @ BR","Pelvis Rotation (Y) @ BR","Trunk Flexion @ BR","Trunk Rotation (Y) @ BR","Lateral Trunk Flexion @ BR","Shoulder Abduction @ BR","Shoulder H Abduction @ BR","Elbow Flexion @ BR","COM (X) @ BR","COM (Z) @ BR","COM Velocity (X) @ BR","COM Velocity (Z) @ BR","Hand COM (X) @ BR","Hand COM (Z) @ BR","Front Knee Extension Velocity (max)","Pelvis Rotation Velocity (max)","Trunk Rotation Velocity (max)","Trunk Flexion Velocity (max)","Trunk Flexion (max)","Shoulder Rotation Velocity (max)","Elbow Flexion (max)","Shoulder Rotation (max)","Elbow Extension Velocity (max)","Forearm Pronation (max)","COM Displacement (X) - stride","COM Displacement (X) - action","COM Displacement (X) - total","COM Displacement (Z) - stride","COM Displacement (Z) - action","COM Displacement (Z) - total","Δ COM Velocity (X) - stride","Δ COM Velocity (X) - action","Δ COM Velocity (X) - total","Δ COM Velocity (Z) - stride","Δ COM Velocity (Z) - action","Δ COM Velocity (Z) - total","Stretch (%height)","Span (%height)","Follow-Through (ms)"
"431","KOT027lk_throw13_rap13 - KOT_RH (6Hz)",0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,0.651788,10.615952,-133.811593,-43.193479,-54.857071,-75.065063,-1.60139,52.177791,-8.554853,77.949273,-0.319273,-0.42935,2.629622,0.184406,1.28,-39.31648,-71.3754,-83.322087,56.524376,0.087952,86.478415,1.45,1.77,-49.232115,90.099411,-4.837811,-29.33528,-0.655807,-30.490531,98.979357,41.661154,64.707175,-0.051188,-0.429415,1.358022,-0.024449,0.368137,-0.088861,144.142372,484.92859,710.089304,356.855575,17.465818,5165.345257,102.75763,-138.386413,-2482.158518,-8.582512,NA,0.268085,NA,NA,-6.49999999999817e-05,NA,NA,-1.2716,NA,NA,-0.208855,NA,0.236906779661017,0.192403389830508,0.24
"432","KOT027lk_throw14_rap14 - KOT_RH (6Hz)",0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.676324,6.242118,-150.204112,-43.929525,-65.134165,-81.00579,-2.900928,46.080831,-13.444202,78.232956,-0.479354,-0.45813,2.819433,-0.007357,1.27,-40.509253,-78.035439,-72.140882,50.031463,-6.58,82.631876,1.43,1.77,-51.597817,54.661932,-10.418566,-32.572398,-13.081327,-36.013723,80.938687,39.873295,96.334808,-0.197743,-0.492541,1.427548,-0.241598,-0.07447,-0.196996,175.057993,494.500541,707.039916,337.587676,18.423545,5113.814104,96.334808,-140.915774,-2088.376031,-12.700721,NA,0.281611,NA,NA,-0.034411,NA,NA,-1.391885,NA,NA,-0.234241,NA,0.0696457627118644,0.166974576271186,0.25
"433","KOT027lk_throw15_rap15 - KOT_RH (6Hz)",0.56,-38.821488,55.47507,-1.44275,-0.346579,2.256557,-0.112323,-60.135529,-65.296513,14.283843,25.850749,56.546007,114.958506,1.01,0.646259,-0.601704,-122.066878,-40.127041,-69.326364,-83.158887,4.007468,55.174232,-11.185398,90.013454,-0.420024,-0.358432,2.624851,0.000456,0.98,-34.917069,-79.820022,-79.886626,60.26332,-2.939489,92.812676,1.14,1.77,-49.446444,68.033013,-19.560134,-25.942556,-5.203838,-22.787191,93.012362,39.570629,75.202665,-0.15763,-0.38626,1.40383,-0.133925,0.054262,-0.052978,170.137092,457.746078,725.728268,286.626791,21.085765,4032.727438,137.878471,-136.287645,-1840.282358,-5.746774,1.022726,0.262394,1.28512,-0.0118529999999999,-0.027828,-0.039681,0.368294,-1.221021,-0.852727,0.112779,-0.134381,-0.021602,0.119712994350282,0.188294915254237,0.51
"434","KOT027lk_throw2_rap2 - KOT_RH (6Hz)",0.16,-59.399243,337.003117,-1.397267,-0.333483,2.051908,-0.547949,-62.517296,-59.044356,18.715109,24.164514,42.173095,76.717627,0.54,0.603586,-0.276906,-275.025809,-47.408698,-46.634646,-58.255889,-4.821662,69.430802,-10.214095,61.662918,-0.367691,-0.377937,2.593553,-0.244408,0.47,-34.99968,-80.265946,-77.012867,61.697023,-12.041247,91.943036,0.61,1.77,-50.056208,54.144693,-18.366769,-25.58457,-13.769624,-23.275156,81.690454,35.57121,81.194215,-0.218029,-0.39605,1.62318,-0.208759,-0.229227,-0.030584,240.64229,514.373715,741.458929,342.85328,20.6564,5115.462555,119.670121,-141.029552,-1500.959424,-61.130004,1.029576,0.149662,1.179238,-0.044454,-0.018113,-0.062567,0.541645,-0.970373,-0.428728,0.303541,0.035649,0.33919,-0.00632655367231638,0.206477966101695,0.24
"435","KOT027lk_throw3_rap3 - KOT_RH (6Hz)",0.71,-49.572468,186.156407,-1.321677,-0.333345,2.191345,-0.501471,-63.694521,-61.50648,14.398911,34.972576,49.040303,83.685619,1.01,0.673947,8.917128,-14.847177,-36.344858,-78.660543,-84.098101,4.68447,55.528,-6.852513,82.986257,-0.530959,-0.385167,2.914999,0.039572,0.99,-32.900589,-83.016945,-78.982997,59.332991,-1.846767,90.309725,1.15,1.77,-47.354759,113.004545,-20.692311,-27.07911,-6.751895,-25.664122,96.653226,42.056714,95.027614,-0.205982,-0.407007,1.671748,-0.212641,0.035419,-0.054823,247.616151,475.638077,686.01068,353.515251,18.572296,4819.619903,101.010741,-140.241347,-1969.931271,-20.770603,0.790718,0.324977,1.115695,-0.051822,-0.02184,-0.073662,0.723654,-1.243251,-0.519597,0.541043,-0.252213,0.28883,0.136384745762712,0.198974011299435,0.23
"436","KOT027lk_throw4_rap4 - KOT_RH (6Hz)",0.69,-55.484429,235.303639,-1.327664,-0.274486,2.160983,-0.478855,-60.657609,-61.70146,17.049383,31.849681,44.113944,86.167349,1.01,0.6777,8.605032,-53.1846,-37.011118,-75.259878,-78.8633,5.07444,58.02847,-7.26807,91.131849,-0.53495,-0.318805,2.876972,0.024406,1,-35.316287,-78.326965,-76.536328,59.531925,-3.617356,97.216195,1.16,1.77,-50.243711,80.845631,-14.790415,-30.060848,-5.451741,-26.69937,90.819559,41.634611,90.014722,-0.188406,-0.351545,1.566202,-0.192593,0.124552,-0.071233,208.814311,460.462863,734.645098,350.346713,18.034223,6455.190224,103.386416,-139.256512,-2009.174104,-70.332704,0.792714,0.346544,1.139258,-0.044319,-0.03274,-0.077059,0.715989,-1.31077,-0.594781,0.503261,-0.216999,0.286262,0.176812429378531,0.158368361581921,0.23
"437","KOT027lk_throw5_rap5 - KOT_RH (6Hz)",0.61,-58.974556,277.312186,-1.492205,-0.320622,NA,NA,-76.65454,-60.95732,11.829308,25.36432,47.812219,119.103413,1.01,0.680629,10.146048,-54.342715,-35.376179,-75.052937,-80.42167,3.50298,56.314271,-5.0439,91.406294,-0.493358,-0.390833,2.934064,0.128926,1,-33.705013,-79.055078,-78.508749,58.253561,-2.40449,91.903794,1.17,1.77,-50.176767,109.384291,-11.235697,-36.589453,-6.376275,-31.139173,97.661523,43.354775,70.490389,-0.119564,-0.407084,1.592982,-0.103672,0.167606,-0.123018,271.961237,459.481173,656.759138,424.078569,21.096989,5420.583465,119.103413,-138.205184,-871.128813,-16.941519,0.998847,0.373794,1.372641,-0.070211,-0.016251,-0.086462,NA,-1.341082,NA,NA,-0.232598,NA,0.162242937853107,0.160489265536723,0.23
"438","KOT027lk_throw6_rap6 - KOT_RH (6Hz)",0.59,-54.68789,201.73753,NA,NA,NA,NA,-66.645109,NA,NA,NA,NA,NA,1.01,0.633486,6.619016,-93.986381,-33.61455,-70.013952,-84.643524,1.882866,53.467116,-11.773577,81.03027,-0.546679,-0.366028,2.598037,-0.011461,0.99,-30.09532,-77.994857,-81.261145,57.346831,-6.999851,86.319746,1.14,1.77,-44.343472,40.978589,-20.62144,-22.012769,-7.646776,-20.868997,84.667759,40.276272,87.212494,-0.28734,-0.39091,1.373455,-0.142474,-0.10258,-0.03594,182.503411,455.770039,726.306694,251.48342,16.746764,5184.774597,119.257296,-136.54888,-1469.299385,-17.397688,NA,0.259339,NA,NA,-0.024882,NA,NA,-1.224582,NA,NA,-0.131013,NA,0.10438418079096,0.20054802259887,0.25
"439","KOT027lk_throw7_rap7 - KOT_RH (6Hz)",0.63,-39.348559,-2.292112,-1.287001,-0.353572,2.242761,-0.249196,-69.983018,-68.797516,13.26758,24.007391,52.163134,97.022539,1.01,0.628002,6.087314,-86.762046,-43.273494,-71.111702,-81.982892,3.797759,50.92001,-8.468136,85.81556,-0.418992,-0.369056,2.587085,0.064421,0.98,-37.967641,-82.101132,-82.505418,56.515853,-0.500154,88.333459,1.13,1.77,-52.63677,49.138813,-20.292598,-23.572716,-8.158222,-25.010761,78.707729,40.179771,102.234821,-0.165061,-0.384276,1.490731,-0.144143,-0.000982,-0.009646,196.981912,495.492446,735.808564,318.952476,16.52702,5388.032764,123.246075,-138.062016,-2501.741297,-25.517879,0.868009,0.253931,1.12194,-0.015484,-0.01522,-0.030704,0.344324,-1.096354,-0.75203,0.313617,-0.208564,0.105053,0.0927,0.211655367231638,0.34
"440","KOT027lk_throw8_rap8 - KOT_RH (6Hz)",0.61,-36.695781,-4.103614,-1.343159,-0.34064,2.010849,-0.288533,-68.581188,-65.529468,16.031832,22.888746,58.757778,101.59253,1.01,0.644173,2.905257,-154.44082,-40.293387,-68.035793,-78.849636,4.737441,57.707994,-5.469225,84.496573,-0.456245,-0.362397,2.647838,0.008396,0.98,-36.413553,-80.042156,-79.793844,59.701698,-0.389016,90.300501,1.15,1.77,-47.121816,86.577789,-17.873472,-30.964145,-2.521729,-25.525345,106.252864,58.425963,51.939447,-0.173849,-0.387037,1.388267,-0.095902,0.207495,-0.041507,176.013318,436.347715,701.096773,326.289884,19.372183,4685.844155,131.883493,-128.182451,-768.0133,-10.766842,0.886914,0.282396,1.16931,-0.021757,-0.02464,-0.046397,0.636989,-1.259571,-0.622582,0.296929,-0.104298,0.192631,0.215448587570621,0.195214689265537,0.23
"441","KOT027lk_throw9_rap9 - KOT_RH (6Hz)",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.640297,6.509018,-156.414375,-40.894996,-61.699676,-76.249942,-0.004316,49.340309,-6.759462,90.013808,-0.48507,-0.35267,2.758348,0.083856,0.99,-37.696617,-70.423779,-77.19694,53.082489,-2.941236,91.829604,1.15,1.77,-51.322837,46.436714,-6.462242,-34.227685,-3.824862,-29.101022,95.806882,47.442696,60.544033,-0.188454,-0.370337,1.430566,-0.075223,0.094327,-0.043912,190.354644,1247.928132,666.975629,345.011379,16.537313,4722.450667,91.829604,-140.462136,-1635.715863,-3.262221,NA,0.296616,NA,NA,-0.017667,NA,NA,-1.327782,NA,NA,-0.159079,NA,0.159763276836158,0.184420903954802,0.24
"442","KOT028rg_throw1_rap1 - KOT_RH (6Hz)",0.62,-69.955007,161.8352,-1.196434,-0.081201,1.818703,-0.535163,-80.21565,-69.123357,-2.113711,27.665677,56.240171,100.920274,1,0.646153,-3.731,237.31844,-47.79931,-61.238648,-79.136867,-5.576679,66.046697,-21.329131,101.596306,-0.480727,-0.288587,2.232634,-0.388111,0.96,-43.851437,-68.988519,-78.41584,68.246011,-13.269197,98.85142,1.17,1.81,-58.988275,165.581125,2.462159,-30.647335,-5.349146,-27.549696,86.568867,53.748693,71.390293,-0.130565,-0.361149,1.665276,-0.307649,0.082086,-0.006779,373.573273,482.155756,628.121834,274.184869,1.486586,5421.41079,101.839584,-144.279453,-838.429902,-47.586287,0.715707,0.350162,1.065869,-0.207386,-0.072562,-0.279948,0.413931,-0.567358,-0.153427,0.147052,0.080462,0.227514,0.117486740331492,0.19578453038674,0.25
"443","KOT028rg_throw10_rap10 - KOT_RH (6Hz)",0.64,-77.539893,105.840618,-1.192515,-0.088008,1.494528,-0.733849,-79.830372,-64.891685,-2.84754,32.903817,51.295868,112.445921,1.01,0.667816,0.23814,246.686201,-36.409341,-63.107686,-76.48342,-4.475101,69.679953,-20.756358,95.788622,-0.50653,-0.295647,2.158539,-0.428162,0.99,-32.713743,-67.172226,-75.42851,70.566269,-14.614812,90.103691,1.19,1.81,-50.085635,122.990414,-5.182313,-33.183971,-11.184084,-23.079525,91.222531,62.164576,78.082541,-0.152667,-0.378514,1.633504,-0.282578,0.02733,-0.04316,402.764384,370.488566,564.604969,262.626179,1.077687,5476.14151,113.809265,-146.880348,-1534.224788,-19.352824,0.685985,0.353863,1.039848,-0.207639,-0.082867,-0.290506,0.664011,-0.525035,0.138976,0.305687,0.145584,0.451271,0.0994458563535912,0.185278453038674,0.27
"444","KOT028rg_throw11_rap11 - KOT_RH (6Hz)",0.64,-68.160317,171.851806,-1.178701,-0.052041,1.611746,-0.595629,-74.340735,-54.836479,-12.327091,24.599447,65.20356,88.499154,1.01,0.638067,-6.899685,242.734892,-43.591504,-67.449038,-72.781815,-8.380156,63.282764,-19.490384,100.12216,-0.490362,-0.264041,2.302211,-0.480989,1.02,-44.582159,-65.611919,-72.863398,62.21462,-22.051086,101.88101,1.21,1.81,-52.409678,116.144261,-0.420345,-38.780348,-3.910939,-31.576863,106.008222,63.85363,48.401641,-0.09117,-0.366304,1.560475,-0.343858,0.226601,-0.027837,297.966126,438.706734,549.020045,221.337231,-4.783102,4242.373671,114.519709,-170.015471,-1634.098785,-244.404648,0.688339,0.399192,1.087531,-0.212,-0.102263,-0.314263,0.690465,-0.741736,-0.0512709999999998,0.11464,0.137131,0.251771,0.17556408839779,0.186998342541436,0.24
"445","KOT028rg_throw12_rap12 - KOT_RH (6Hz)",0.61,-75.132363,179.79475,-1.261393,-0.096819,1.878611,-0.59889,-79.990342,-64.729805,-1.122918,15.806603,54.13343,97.175683,1.01,0.70123,-1.395228,136.397995,-37.959153,-55.923914,-73.393237,-4.831618,64.866264,-30.898501,108.199508,-0.486873,-0.30397,2.311055,-0.398978,0.97,-30.570003,-63.694725,-72.287031,67.889588,-19.5518,96.307233,1.19,1.81,-45.942042,127.810089,2.382528,-36.295705,-5.500863,-24.927119,108.927464,69.277645,62.833239,-0.120501,-0.376737,1.652014,-0.125644,0.296145,-0.04874,440.547368,415.61267,571.140362,239.525222,2.295701,3719.3351,115.042737,-136.531981,-971.672373,-262.129659,0.77452,0.366372,1.140892,-0.207151,-0.072767,-0.279918,0.432444,-0.659041,-0.226597,0.199912,0.273334,0.473246,0.230191160220994,0.181213812154696,0.25
"446","KOT028rg_throw13_rap13 - KOT_RH (6Hz)",0.59,-62.408294,181.233939,-1.259066,-0.079094,1.82896,-0.504053,-74.675966,-59.761106,-9.987177,14.92108,67.634066,97.663595,1.01,0.635979,-2.527327,170.027708,-38.338043,-57.140734,-74.015526,-8.818454,64.016377,-18.190981,100.460922,-0.496524,-0.295095,2.168219,-0.390494,0.98,-31.445136,-63.196031,-73.607691,65.183502,-10.924327,93.04337,1.19,1.81,-49.298445,134.652553,1.293135,-33.870915,-5.928704,-30.07679,102.151224,63.637073,65.30765,-0.157779,-0.376754,1.56144,-0.283133,0.154718,-0.051316,395.462174,369.855099,550.193065,259.637395,-3.542532,8520.103937,115.519567,-142.92518,-1100.018461,-222.146303,0.762542,0.338745,1.101287,-0.216001,-0.081659,-0.29766,0.339259,-0.606779,-0.26752,0.113559,0.107361,0.22092,0.172650276243094,0.1798,0.27
"447","KOT028rg_throw14_rap14 - KOT_RH (6Hz)",0.62,-63.721825,136.996001,-1.16063,-0.114034,1.668901,-0.553665,-77.062987,-63.109507,-6.995011,18.857868,61.023772,100.953326,1.01,0.64117,-1.844044,234.646395,-37.861895,-60.977016,-75.036101,-8.134385,62.026073,-21.541097,108.587277,-0.459113,-0.306714,2.185723,-0.424778,1.01,-37.861895,-60.977016,-75.036101,62.026073,-21.541097,108.587277,1.21,1.81,-50.939523,151.459728,3.995851,-32.945918,-3.447026,-31.454392,101.433711,65.106778,55.206661,-0.068782,-0.40639,1.557242,-0.31893,0.218993,-0.034415,379.089864,418.612726,557.035923,235.567649,-3.740728,4419.314178,116.469794,-142.830874,-981.606089,-33.713157,0.701517,0.390331,1.091848,-0.19268,-0.099676,-0.292356,0.516822,-0.628481,-0.111659,0.128887,0.105848,0.234735,0.158991712707182,0.205511049723757,0.26
"448","KOT028rg_throw15_rap15 - KOT_RH (6Hz)",0.59,-68.753673,154.745062,-1.248472,-0.129451,1.71047,-0.539999,-74.081022,-60.194357,-12.228953,31.451138,50.939812,118.945313,1,0.658565,-2.907664,75.791484,-37.346674,-49.419827,-70.517826,-12.010558,60.630132,-28.901616,104.754228,-0.481162,-0.318712,2.228916,-0.353485,0.95,-27.142272,-60.381586,-68.605166,64.377758,-18.415732,100.166439,1.17,1.81,-46.055585,84.303835,2.854203,-37.964015,-4.994891,-25.346896,103.457116,66.872493,52.581231,-0.161419,-0.388727,1.414662,-0.269438,0.26643,-0.045876,436.984144,393.288435,557.211752,225.643976,-4.795453,4426.2386,119.352037,-137.545979,-749.948543,-16.301525,0.76731,0.319743,1.087053,-0.189261,-0.070015,-0.259276,0.518446,-0.814254,-0.295808,0.186514,0.084047,0.270561,0.236380662983425,0.18942044198895,0.25
"449","KOT028rg_throw2_rap2 - KOT_RH (6Hz)",0.63,-69.486762,197.583735,-1.17769,-0.10176,2.16049,-0.600848,-76.973243,-67.962072,-6.196458,21.57951,51.031696,106.25847,1.01,0.638217,1.287994,198.477778,-47.466893,-58.159305,-72.504873,-9.71637,55.471751,-23.339593,107.39284,-0.467053,-0.312161,2.24152,-0.371951,0.96,-39.94673,-67.696279,-72.106762,58.849794,-14.639008,99.421824,1.19,1.81,-57.272348,128.11189,3.644892,-34.117356,-2.83309,-33.504984,102.403423,62.932698,61.143111,-0.110957,-0.38656,1.613477,-0.221585,0.300047,-0.039918,358.5677,407.70919,579.508198,293.993374,-2.977145,4788.735525,109.266622,-138.423984,-689.102644,-47.530777,0.710637,0.356096,1.066733,-0.210401,-0.074399,-0.2848,0.0810300000000002,-0.628043,-0.547013,0.228897,0.150366,0.379263,0.227074033149171,0.191514917127072,0.24
"450","KOT028rg_throw3_rap3 - KOT_RH (6Hz)",0.94,-72.875543,119.641925,-1.132628,-0.077341,2.009939,-0.587609,-73.260957,-62.727975,-7.785606,38.601609,49.997669,109.833287,1.29,0.651905,-3.832477,218.308586,-45.620559,-58.613802,-73.111781,-9.374726,62.066122,-25.85334,104.47561,-0.453796,-0.271343,2.24527,-0.395899,1.24,-39.187444,-68.501672,-70.64007,62.300706,-16.948983,105.749589,1.47,1.81,-52.306865,191.997338,3.656465,-38.541064,-3.792963,-29.194971,104.264781,64.126774,44.194595,-0.097385,-0.357294,1.581151,-0.287765,0.318191,0.058103,381.386729,433.825807,616.490377,283.238359,-3.767906,5376.102097,110.076885,-141.464707,-868.789808,-45.710644,0.678832,0.356411,1.035243,-0.194002,-0.085951,-0.279953,0.235331,-0.664119,-0.428788,0.19171,0.108134,0.299844,0.2296,0.229501104972376,0.24
"451","KOT028rg_throw4_rap4 - KOT_RH (6Hz)",0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.672943,0.284707,48.075182,-46.5601,-52.036154,-65.953017,-13.717679,51.218323,-15.801658,113.502262,-0.44533,-0.350224,2.303149,-0.333712,0.96,-39.082687,-63.810063,-65.755112,58.426486,-21.864985,114.317794,1.16,1.81,-45.623505,219.689593,-3.029148,-43.815914,-8.653185,-26.79132,83.685653,65.071533,65.657235,-0.151225,-0.411637,1.479837,-0.279349,0.028379,-0.019184,240.289088,392.899091,513.066914,231.407574,-3.028866,6449.226484,114.925011,-136.236537,-875.058122,-50.540462,NA,0.294105,NA,NA,-0.061413,NA,NA,-0.823312,NA,NA,0.054363,NA,0.0992287292817679,0.216824861878453,0.25
"452","KOT028rg_throw5_rap5 - KOT_RH (6Hz)",0.62,-69.308126,94.772509,-1.108545,-0.057306,1.743934,-0.646272,-79.00191,-64.883872,-8.389718,25.055761,49.949442,106.0466,1.01,0.623262,-2.543506,155.99617,-58.404093,-59.54233,-75.943333,-8.326003,62.382556,-27.746003,106.611769,-0.345896,-0.231074,2.307007,-0.2127,0.97,-51.617577,-69.196151,-73.947552,68.995364,-22.088699,100.387498,1.15,1.81,-57.615817,192.72843,0.269816,-37.716363,-7.922558,-28.570542,86.750016,40.732877,58.007814,-0.062788,-0.277766,1.691614,-0.260775,0.154986,0.09547,307.96334,490.958119,672.197944,357.818354,1.613461,4631.933244,111.09039,-174.132822,-913.552668,-55.210109,0.762649,0.283108,1.045757,-0.173768,-0.046692,-0.22046,0.563073,-0.615393,-0.0523200000000001,0.433572,-0.048075,0.385497,0.120317127071823,0.20620773480663,0.25
"453","KOT028rg_throw6_rap6 - KOT_RH (6Hz)",0.63,-73.290968,131.751163,-1.164192,-0.114443,1.532543,-0.670004,-78.212682,-60.333534,-3.418212,31.947755,77.957465,100.502839,1.01,0.642093,0.829942,198.908661,-44.466651,-64.464895,-76.156124,-3.726914,68.086272,-16.763838,103.299015,-0.477073,-0.318241,2.1377,-0.378006,0.97,-38.746317,-70.669482,-75.291813,73.054176,-5.814221,93.63227,1.18,1.81,-53.78885,134.601853,-8.224563,-29.411376,-3.662324,-25.2407,99.101677,61.134518,71.329127,-0.155352,-0.392341,1.628083,-0.282826,0.05499,-0.058381,347.415354,390.292369,624.628552,289.918709,1.441245,5636.846733,109.300781,-143.732574,-1383.715725,-11.007313,0.687119,0.321721,1.00884,-0.203798,-0.0741,-0.277898,0.605157,-0.509617,0.09554,0.291998,0.09518,0.387178,0.116211049723757,0.184508287292818,0.28
"454","KOT028rg_throw7_rap7 - KOT_RH (6Hz)",0.94,-74.505233,118.978339,-1.203781,-0.051719,1.995488,-0.452187,-81.081463,-66.279293,8.986103,30.532085,57.113733,96.278288,1.3,0.632943,-5.039983,159.614956,-38.764611,-67.063928,-77.88375,3.301604,80.557135,-21.777895,100.732347,-0.518766,-0.258758,2.155096,-0.478295,1.29,-37.044705,-68.575841,-77.610549,81.739888,-18.896198,97.712167,1.49,1.81,-48.227544,134.143636,-2.742653,-31.034497,-2.53832,-16.802874,104.923285,63.720447,64.375585,-0.165097,-0.353733,1.484577,-0.361616,0.099031,0.011468,316.301547,438.958844,619.916344,181.54553,10.92888,4345.12841,107.08044,-167.692621,-1093.354657,-48.064793,0.685015,0.353669,1.038684,-0.207039,-0.094975,-0.302014,0.159608,-0.670519,-0.510911,-0.026108,0.116679,0.090571,0.145927071823204,0.201768508287293,0.25
"455","KOT028rg_throw8_rap8 - KOT_RH (6Hz)",0.6,-66.123513,58.71447,-1.225072,-0.097609,1.796981,-0.468315,-69.921414,-66.739388,1.218723,14.587098,60.990243,95.854306,1.01,0.652559,3.366455,123.927753,-43.034169,-47.569039,-71.849509,-11.140509,59.315176,-27.484876,107.946816,-0.454033,-0.267108,2.201633,-0.228607,0.96,-36.962154,-59.661011,-72.929612,62.101637,-19.31289,106.308381,1.16,1.81,-46.795455,88.943929,1.525092,-34.43612,-7.175279,-21.743371,98.603818,66.740754,51.534598,-0.171871,-0.32223,1.505735,-0.298786,0.108471,0.055825,365.640469,394.45683,607.367313,221.222506,4.404365,6466.668265,108.017984,-145.636906,-3945.796457,-240.695799,0.771039,0.282162,1.053201,-0.169499,-0.055122,-0.224621,0.404652,-0.695898,-0.291246,0.239708,-0.070179,0.169529,0.154885082872928,0.208870165745856,0.25
"456","KOT029rf_throw1_rap1 - KOT_RH (6Hz)",0.57,-76.905874,59.704197,-1.057944,-0.167002,1.960289,-0.456355,-78.773674,-65.034532,0.699748,25.069587,22.29355,67.163353,0.89,0.708401,4.637004,224.266166,-48.539884,-57.970646,-75.998686,-4.502536,57.583816,-16.551228,119.843002,-0.364817,-0.282056,2.685502,-0.222727,0.87,-43.579061,-64.569849,-70.106528,53.401302,-13.210189,115.205152,1.05,1.75,-40.963546,422.293547,1.899816,-44.607084,-2.774817,-33.031015,84.372188,20.621372,38.629154,-0.03694,-0.325924,1.173215,-0.120281,0.270482,0.067236,425.574106,534.180944,776.133966,480.888517,7.895157,4917.096417,129.390602,-166.896447,-2905.431265,-28.872953,0.693127,0.327877,1.021004,-0.115054,-0.043868,-0.158922,0.725213,-1.512287,-0.787074,0.233628,0.102446,0.336074,0.175669714285714,0.224662857142857,0.25
"457","KOT029rf_throw10_rap10 - KOT_RH (6Hz)",0.69,-81.671791,104.596028,-1.238674,-0.127968,1.830197,-0.473595,-87.403507,-62.966731,10.578293,44.486253,25.83339,81.908543,1.01,0.722536,-0.61796,169.408491,-40.126056,-56.029663,-78.133724,1.620722,67.157362,-16.075035,117.947626,-0.505566,-0.230837,2.873653,-0.181616,0.99,-36.019326,-61.615382,-74.299749,62.653481,-12.338172,113.19615,1.17,1.75,-47.965911,165.952567,2.291381,-41.7216,0.180747,-20.993597,95.045153,29.690363,67.074996,-0.139946,-0.267875,1.643129,-0.172702,0.132686,0.157937,246.480598,468.349335,757.064751,439.37984,15.897737,4832.683876,137.912785,-169.051956,-1012.793759,-27.044205,0.733108,0.36562,1.098728,-0.102869,-0.037038,-0.139907,1.043456,-1.230524,-0.187068,0.291979,0.00891400000000001,0.300893,0.155789714285714,0.243321142857143,0.26
"458","KOT029rf_throw11_rap11 - KOT_RH (6Hz)",0.73,-78.675942,20.296195,-1.071096,-0.134115,1.945143,-0.351762,-79.602684,-61.914443,-0.484025,27.122458,28.174047,67.231944,1.01,0.676862,12.342259,200.512323,-30.290243,-69.824868,-60.106339,4.956037,48.526243,-9.170546,102.193335,-0.478349,-0.218443,2.546878,-0.20214,1.04,-40.93925,-63.700383,-67.071798,55.010043,-13.592234,112.495109,1.21,1.75,-52.53768,239.383325,-1.917485,-35.233557,-2.848478,-29.740178,79.217774,28.5065,120.264298,-0.021752,-0.274078,1.523866,-0.16601,0.208266,0.137725,345.951505,493.131269,792.398569,446.281005,9.482065,4577.174442,136.096913,-163.714381,-12339.34217,-265.241333,0.592747,0.456597,1.049344,-0.084328,-0.055635,-0.139963,0.601735,-1.023012,-0.421277,0.149622,0.03613,0.185752,0.131438857142857,0.235316,0.27
